"kur_id","kdmk","nmmk","nmen","tp","sks","sks_t","sks_p","smt","jns_smt","aktif","kur_nama","kelompok_makul","kur_aktif","jenis_matkul"
130,A11.44101,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,TP,4,2,2,1,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44102,FISIKA 1,Physics 1,T,4,4,0,1,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44104,TATA TULIS KARYA ILMIAH,Academics Writing,T,2,2,0,1,1,0,A11.KUR.2023/2024,MKB,1,wajib
130,A11.44106,DASAR PEMROGRAMAN,Basic Programming,TP,4,2,2,1,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44107,BAHASA INGGRIS 1,English I,T,2,2,0,1,1,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.44108,KALKULUS 1,Calculus I,T,4,4,0,1,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44203,PENGANTAR RANGKAIAN ELEKTRIK,Introduction to Electrical Circuits,T,0,0,0,1,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44204,KONSEP TEKNOLOGI,Concept of Technology,T,2,2,0,2,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44207,BAHASA INGGRIS 2,English II,T,2,2,0,2,2,0,A11.KUR.2023/2024,MKB,1,wajib
130,A11.44209,KALKULUS 2,Calculus II,T,4,4,0,2,2,0,A11.KUR.2023/2024,MKK,1,wajib
125,A11.44211,ALGORITMA DAN PEMROGRAMAN,Algorithm and Programming,T,2,2,0,6,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.44211,ALGORITMA DAN PEMROGRAMAN,Algorithm and Programming,T,2,2,0,6,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44212,PRAK. ALGORITMA DAN PEMROGRAMAN,Practical of Algorithms and Programming,P,2,0,2,2,2,0,A11.KUR.2023/2024,MKB,1,wajib
130,A11.44301,PROBABILITAS & STATISTIK,Probability & Statistics,T,3,3,0,3,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44302,MATRIKS & RUANG VEKTOR,Matrics and Vector Room,T,3,3,0,3,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44303,ORGANISASI & ARSITEKTUR KOMPUTER,Organization & Architecture of Computer,T,3,3,0,3,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44304,SISTEM DIGITAL,Digital System,T,3,3,0,3,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44305,STRUKTUR DATA,Data Structure,TP,4,2,2,3,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44306,MATEMATIKA DISKRIT,Discrete Mathematics,T,3,3,0,3,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44401,REKAYASA PERANGKAT LUNAK,Software Engineering,T,3,3,0,4,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44402,BASIS DATA,Database,T,3,3,0,4,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44403,OTOMATA DAN TEORI BAHASA,Theory of Language and Automata,T,3,3,0,4,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44404,STRATEGI ALGORITMA,Strategy of Algorithm,T,3,3,0,4,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44405,SISTEM OPERASI,Operating System,T,3,3,0,4,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44406,PEMROGRAMAN BERORIENTASI OBYEK,Object-Oriented Programming,TP,4,2,2,4,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44501,MANAJEMEN PROYEK,Project Management,T,2,2,0,5,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44502,SISTEM BASIS DATA,Database System,T,3,3,0,5,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44503,KOMPUTER GRAFIK,Computer Graphics,T,3,3,0,5,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44504,PEMROGRAMAN WEB,Web Programming,TP,4,2,2,5,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44505,REKAYASA PERANGKAT LUNAK LANJUT,Advanced Software Engineering,T,3,3,0,5,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44507,JARINGAN KOMPUTER,Computer Networks,T,4,4,0,5,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44601,ILMU SOSIAL DASAR,Basic Social Science,T,2,2,0,6,2,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.44602,KECERDASAN BUATAN,Artificial Intelligence,T,3,3,0,6,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44603,INTERAKSI MANUSIA DAN KOMPUTER,Human and Computer Interaction,T,2,2,0,6,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44604,SISTEM INFORMASI,Information System,T,3,3,0,6,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44605,JARINGAN KOMPUTER LANJUT,Advanced Computer Network,TP,4,2,2,6,2,0,A11.KUR.2023/2024,MKB,1,wajib
130,A11.44607,METODOLOGI PENELITIAN,Research Methodology,T,2,2,0,6,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44608,PEMROGRAMAN CLIENT SERVER,Client-Server Programming,P,2,0,2,6,2,0,A11.KUR.2023/2024,MKB,1,wajib
130,A11.44702,DASAR ENTREPRENEURSHIP,Entrepreneurship,T,2,2,0,7,1,0,A11.KUR.2023/2024,MKB,1,wajib
130,A11.44703,PENGANTAR MULTIMEDIA,Introduction to Multimedia,TP,4,2,2,7,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44704,KEAMANAN SISTEM KOMPUTER,Computer System Security,T,3,3,0,7,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44706,PEMROGRAMAN WEB LANJUT,Advance Web Programming,T,2,2,0,8,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44707,METODE NUMERIK,Numerical Method,T,2,2,0,7,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44708,PEMODELAN DAN SIMULASI,Modelling and Simulation,T,2,2,0,7,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44709,SISTEM TERDISTRIBUSI,Distributed System,T,2,2,0,7,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44710,SOFTWARE QUALITY & TESTING,Testing and Implementation Software,T,2,2,0,7,1,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44801,PENDIDIKAN KEWARGANEGARAAN,State Ideology Education & Citizenship Education,T,2,2,0,8,2,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.44809,KRIPTOGRAFI,Cryptography,T,2,2,0,8,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.44811,BUSINESS MANAGEMENT,Business Management,T,2,2,0,8,2,0,A11.KUR.2023/2024,MKK,1,wajib
125,A11.54101,KALKULUS 1,Calculus 1,T,4,4,0,1,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54101,KALKULUS 1,Calculus 1,T,4,4,0,1,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54102,FISIKA 1,Physics 1,T,4,4,0,2,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54103,TATA TULIS KARYA ILMIAH,Academics Writing,T,2,2,0,1,1,0,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54105,DASAR PEMROGRAMAN,Basic Programming,TP,4,2,2,1,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54105,DASAR PEMROGRAMAN,Basic Programming,TP,4,2,2,1,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54106,PENGANTAR TEKNOLOGI INFORMASI,Introduction to Information Technology,TP,4,2,2,1,1,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54201,KALKULUS 2,Calculus 2,T,4,4,0,6,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54202,FISIKA 2,Physics 2,T,4,4,0,5,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54202,FISIKA 2,Physics 2,T,4,4,0,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54204,PENGANTAR RANGKAIAN ELEKTRIK,Introduction to Electrical Circuits,T,2,2,0,1,1,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54205,ETIKA PROFESI,Professional Ethics,T,2,2,0,5,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54205,ETIKA PROFESI,Professional Ethics,T,2,2,0,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54206,ALGORITMA DAN PEMROGRAMAN,Algorithm and Programming,TP,4,2,2,2,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54207,RANGKAIAN LOGIKA DIGITAL,Digital Logic Circuits,T,2,2,0,2,2,1,A11.KUR.2023/2024,MKB,1,wajib
130,A11.54301,PROBABILITAS & STATISTIK,Probability & Statistics,T,3,3,0,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54302,MATEMATIKA DISKRIT,Discrete Mathematics,T,3,3,0,1,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54302,MATEMATIKA DISKRIT,Discrete Mathematics,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54303,MATRIKS DAN RUANG VEKTOR,Matrices and Vector Spaces,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54303,MATRIKS DAN RUANG VEKTOR,Matrices and Vector Spaces,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54304,SISTEM DIGITAL,Digital System,T,3,3,0,1,1,0,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54306,STRUKTUR DATA,Data Structures,TP,4,2,2,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54306,STRUKTUR DATA,Data Structures,TP,4,2,2,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54308,AGAMA ISLAM,Islam Religion,T,2,2,0,1,1,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54314,PEMROGRAMAN BERBASIS WEB,Web Based Programming,T,2,2,0,1,1,1,A11.KUR.2023/2024,MPK,1,wajib
116,A11.54314,PEMROGRAMAN BERBASIS WEB,Web Based Programming,T,2,2,0,1,1,1,C12.KUR 2021/2022,MPK,1,pilihan
113,A11.54314,PEMROGRAMAN BERBASIS WEB,Web Based Programming,T,2,2,0,7,1,1,B12.KUR.2021/2022,MPK,1,pilihan
125,A11.54314,PEMROGRAMAN BERBASIS WEB,Web Based Programming,T,2,2,0,1,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54401,OTOMATA DAN TEORI BAHASA,Automata and Theory of Languages,T,3,3,0,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54402,PEMROGRAMAN BERORIENTASI OBJEK,Object-Oriented Programming,TP,4,2,2,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54403,ORGANISASI DAN ARSITEKTUR KOMPUTER,Organization and Architecture of Computer,T,3,3,0,1,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54403,ORGANISASI DAN ARSITEKTUR KOMPUTER,Organization and Architecture of Computer,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54404,BASIS DATA,Databases,T,3,3,0,2,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54405,REKAYASA PERANGKAT LUNAK,Software Engineering,T,3,3,0,2,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54406,LOGIKA INFORMATIKA,Logic for Informatics,T,3,3,0,2,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54408,PEMROGRAMAN WEB LANJUT,Advanced Web Programming,T,2,2,0,2,2,1,A11.KUR.2023/2024,MKB,1,wajib
130,A11.54409,PEMROGRAMAN WEB LANJUT,Web Programming Advance,T,3,3,0,4,2,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54501,JARINGAN KOMPUTER,Computer Networks,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54501,JARINGAN KOMPUTER,Computer Networks,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54503,KOMPUTER GRAFIK,Computer Graphics,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,pilihan
125,A11.54503,KOMPUTER GRAFIK,Computer Graphics,T,3,3,0,5,1,1,Z11.KUR.2021/2022,MKK,1,pilihan
125,A11.54504,REKAYASA PERANGKAT LUNAK LANJUT,Advanced Software Engineering,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54504,REKAYASA PERANGKAT LUNAK LANJUT,Advanced Software Engineering,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54505,SISTEM BASIS DATA,Database Systems,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54505,SISTEM BASIS DATA,Database Systems,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54506,SISTEM INFORMASI,Information Systems,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54506,SISTEM INFORMASI,Information Systems,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54507,SISTEM OPERASI,Operating Systems,T,3,3,0,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54508,STRATEGI ALGORITMA,Strategy of Algorithm,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54508,STRATEGI ALGORITMA,Strategy of Algorithm,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54603,INTERAKSI MANUSIA DAN KOMPUTER,Human and Computer Interaction,T,3,3,0,6,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54605,KECERDASAN BUATAN,Artificial Intelligence,T,3,3,0,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54606,KRIPTOGRAFI,Cryptography,T,3,3,0,6,2,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54607,METODOLOGI PENELITIAN,Research Methodology,T,2,2,0,6,2,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54607,METODOLOGI PENELITIAN,Research Methodology,T,2,2,0,6,2,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54608,PEMROGRAMAN PERANGKAT BERGERAK,Mobile Programming,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54608,PEMROGRAMAN PERANGKAT BERGERAK,Mobile Programming,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54609,SISTEM TERDISTRIBUSI,Distributed Systems,T,3,3,0,6,2,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54701,BIMBINGAN KARIR,Career Guidance,T,2,2,0,7,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54701,BIMBINGAN KARIR,Career Guidance,T,2,2,0,7,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54702,KERJA PRAKTEK,Internship,T,2,2,0,7,1,1,A11.KUR.2023/2024,MBB,1,wajib
125,A11.54702,KERJA PRAKTEK,Internship,T,2,2,0,7,1,1,Z11.KUR.2021/2022,MBB,1,wajib
130,A11.54703,MANAJEMEN PROYEK,Project Management,T,3,3,0,5,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54703,MANAJEMEN PROYEK,Project Management,T,3,3,0,5,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54705,TUGAS AKHIR 1,Thesis 1,T,2,2,0,7,1,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54705,TUGAS AKHIR 1,Thesis 1,T,2,2,0,7,1,1,Z11.KUR.2021/2022,MPK,1,wajib
125,A11.54801,TUGAS AKHIR 2,Thesis 2,T,4,4,0,8,2,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54801,TUGAS AKHIR 2,Thesis 2,T,4,4,0,8,2,1,A11.KUR.2023/2024,MPK,1,wajib
113,A11.54806,DATA MINING,Data Mining,T,3,3,0,7,1,1,B12.KUR.2021/2022,MPK,1,pilihan
130,A11.54806,DATA MINING,Data Mining,T,3,3,0,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
116,A11.54806,DATA MINING,Data Mining,T,3,3,0,4,2,1,C12.KUR 2021/2022,MPK,1,pilihan
130,A11.54811,MANAJEMEN SAINS,Management Science,T,3,3,0,8,2,0,A11.KUR.2023/2024,MKK,1,wajib
130,A11.54812,METODE NUMERIK,Numerical Method,T,3,3,0,7,1,1,A11.KUR.2023/2024,MPK,1,pilihan
125,A11.54812,METODE NUMERIK,Numerical Method,T,3,3,0,7,1,1,Z11.KUR.2021/2022,MPK,1,pilihan
130,A11.54814,OBJECT ORIENTED ANALYSIS AND DESIGN,Object Oriented Analysis and Design,T,3,3,0,6,2,1,A11.KUR.2023/2024,MPK,1,pilihan
130,A11.54815,PEMODELAN DAN SIMULASI,Modelling and Simulation,T,3,3,0,7,1,1,A11.KUR.2023/2024,MKK,1,pilihan
125,A11.54815,PEMODELAN DAN SIMULASI,Modelling and Simulation,T,3,3,0,7,1,1,Z11.KUR.2021/2022,MKK,1,pilihan
130,A11.54816,PEMROGRAMAN INTERNET,Internet Programming,T,3,3,0,4,2,0,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54821,PENGOLAHAN CITRA DIGITAL,Digital Image Processing,T,3,3,0,3,1,1,Z11.KUR.2021/2022,MPK,1,wajib
130,A11.54821,PENGOLAHAN CITRA DIGITAL,Digital Image Processing,T,3,3,0,3,1,1,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54822,PROYEK PERANGKAT LUNAK,Software Project,T,2,2,0,6,2,0,A11.KUR.2023/2024,MPK,1,wajib
125,A11.54823,SISTEM TEMU KEMBALI INFORMASI,Information Retrieval,T,3,3,0,7,1,1,Z11.KUR.2021/2022,MPK,1,pilihan
130,A11.54823,SISTEM TEMU KEMBALI INFORMASI,Information Retrieval,T,3,3,0,7,1,1,A11.KUR.2023/2024,MPK,1,pilihan
130,A11.54828,SOFTWARE QUALITY AND TESTING,Software Quality and Testing,T,3,3,0,7,1,1,A11.KUR.2023/2024,MPK,1,pilihan
125,A11.54828,SOFTWARE QUALITY AND TESTING,Software Quality and Testing,T,3,3,0,7,1,1,Z11.KUR.2021/2022,MPK,1,pilihan
130,A11.54829,SOFTWARE REQUIREMENT ENGINEERING,Software Requirement Engineering,T,3,3,0,6,2,1,A11.KUR.2023/2024,MPK,1,pilihan
130,A11.54830,START UP BUSINESS,Start Up Business,T,3,3,0,8,2,0,A11.KUR.2023/2024,MPK,1,wajib
130,A11.54834,WIRELESS AND MOBILE COMPUTING,Wireless and Mobile Computing,T,3,3,0,6,2,1,A11.KUR.2023/2024,MPK,1,pilihan
130,A11.54835,NETWORK MANAGEMENT,Network Management,T,3,3,0,7,1,1,A11.KUR.2023/2024,MPK,1,pilihan
125,A11.54835,NETWORK MANAGEMENT,Network Management,T,3,3,0,7,1,1,Z11.KUR.2021/2022,MPK,1,pilihan
130,A11.54836,PENGOLAHAN CITRA DIGITAL LANJUT,Advanced Digital Image Processing,T,3,3,0,6,2,1,A11.KUR.2023/2024,MKK,1,pilihan
125,A11.54837,GAME PROGRAMMING,Game Programming,T,3,3,0,7,1,1,Z11.KUR.2021/2022,MKK,1,pilihan
130,A11.54837,GAME PROGRAMMING,Game Programming,T,3,3,0,7,1,1,A11.KUR.2023/2024,MKK,1,pilihan
130,A11.54838,RISET OPERASI,Operations Research,T,3,3,0,6,2,1,A11.KUR.2023/2024,MKK,1,pilihan
130,A11.54845,PROYEK PERANGKAT LUNAK,Software Project,T,3,3,0,4,2,1,A11.KUR.2023/2024,MPK,1,wajib
125,A11.64101,KALKULUS,Calculus,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64101,KALKULUS,Calculus,T,3,3,0,1,1,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64102,FISIKA,Physics,T,4,4,0,1,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64102,FISIKA,Physics,T,4,4,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A11.64103,DASAR PEMROGRAMAN,Basic Programming,TP,4,2,2,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64103,DASAR PEMROGRAMAN,Basic Programming,TP,4,2,2,1,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64104,KETERAMPILAN INTERPERSONAL,Interpersonal Skill,T,2,2,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64104,KETERAMPILAN INTERPERSONAL,Interpersonal Skill,T,2,2,0,1,1,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64201,MATRIKS DAN RUANG VEKTOR ,Matrices and Vector Spaces,T,3,3,0,2,2,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64202,ORGANISASI DAN ARSITEKTUR KOMPUTER,Organization and Architecture of Computer,T,3,3,0,2,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64202,ORGANISASI DAN ARSITEKTUR KOMPUTER,Organization and Architecture of Computer,T,3,3,0,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A11.64203,MATEMATIKA DISKRIT,Discrete Mathematics,T,3,3,0,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64203,MATEMATIKA DISKRIT,Discrete Mathematics,T,3,3,0,2,2,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64204,ALGORITMA DAN STRUKTUR DATA,Algorithm and Data Structure,TP,4,2,2,2,2,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64205,INTERAKSI MANUSIA DAN KOMPUTER ,Human and Computer Interaction,T,3,3,0,2,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64205,INTERAKSI MANUSIA DAN KOMPUTER ,Human and Computer Interaction,T,3,3,0,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A11.64301,PROBABILITAS DAN STATISTIK,Probability and Statistics,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64301,PROBABILITAS DAN STATISTIK,Probability and Statistics,T,3,3,0,3,1,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64302,LOGIKA INFORMATIKA,Logic for Informatics,T,3,3,0,3,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64302,LOGIKA INFORMATIKA,Logic for Informatics,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64303,REKAYASA PERANGKAT LUNAK,Software Engineering,T,3,3,0,3,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64303,REKAYASA PERANGKAT LUNAK,Software Engineering,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64304,BASIS DATA,Databases,TP,4,2,2,3,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64304,BASIS DATA,Databases,TP,4,2,2,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64305,PEMROGRAMAN BERBASIS WEB,Web Based Programming,P,2,0,2,3,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64305,PEMROGRAMAN BERBASIS WEB,Web Based Programming,P,2,0,2,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64306,SISTEM OPERASI,Operating Systems,T,3,3,0,3,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64306,SISTEM OPERASI,Operating Systems,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A11.64401,OTOMATA DAN TEORI BAHASA,Automata and Theory of Languages,T,3,3,0,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64401,OTOMATA DAN TEORI BAHASA,Automata and Theory of Languages,T,3,3,0,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64402,JARINGAN KOMPUTER ,Computer Networks,T,3,3,0,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64402,JARINGAN KOMPUTER ,Computer Networks,T,3,3,0,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64403,PEMROGRAMAN BERORIENTASI OBJEK,Object-Oriented Programming,TP,4,2,2,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64403,PEMROGRAMAN BERORIENTASI OBJEK,Object-Oriented Programming,T,3,3,0,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64404,PEMROGRAMAN WEB LANJUT,Advanced Web Programming,P,2,0,2,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64404,PEMROGRAMAN WEB LANJUT,Advanced Web Programming,P,2,0,2,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A11.64405,PEMBELAJARAN MESIN,Machine Learning,T,3,3,0,4,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64405,PEMBELAJARAN MESIN,Machine Learning,T,3,3,0,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64406,SISTEM BASIS DATA,Database Systems,P,2,0,2,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64406,SISTEM BASIS DATA,Database Systems,P,2,0,2,6,2,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64407,RANGKAIAN LOGIKA DIGITAL ,Digital Logic Circuits,T,3,3,0,4,2,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64501,SISTEM TERDISTRIBUSI ,Distributed Systems,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64501,SISTEM TERDISTRIBUSI ,Distributed Systems,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64502,PENAMBANGAN DATA,Data Mining,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64502,PENAMBANGAN DATA,Data Mining,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64503,SISTEM INFORMASI ,Information Systems,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64503,SISTEM INFORMASI ,Information Systems,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
125,A11.64504,MANAJEMEN PROYEK TEKNOLOGI INFORMASI,Information Technology Project Management,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64504,MANAJEMEN PROYEK TEKNOLOGI INFORMASI,Information Technology Project Management,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,wajib
130,A11.64505,KECERDASAN BUATAN ,Artificial Intelligence,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64505,KECERDASAN BUATAN ,Artificial Intelligence,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64506,KRIPTOGRAFI,Cryptography,T,3,3,0,5,1,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64506,KRIPTOGRAFI,Cryptography,T,3,3,0,1,1,1,Z11.KUR.2021/2022,MKK,1,wajib
130,A11.64601,KOMPUTASI NUMERIK ,Numerical Computation,T,3,3,0,6,2,1,A11.KUR.2023/2024,MKK,1,wajib
125,A11.64602,PENGEMBANGAN STARTUP DIGITAL, Startup Digital Development,T,2,2,0,2,2,1,Z11.KUR.2021/2022,MKK,1,wajib
