"id","ta","nim_dinus","spp_bayar","spp_bayar_date","spp_host","spp_status","spp_dispensasi","spp_bank","spp_transaksi"
302341,20232,dc358fec4f5d88d33085318c6eb177e6,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112113751"
302342,20232,"7bca7663642a623741af45fe69f00ccc",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112107220"
302343,20232,c8195e28600516797b3b3285fcdabab3,1,2024-02-07 00:00:00.000,VA AUTO IMPORT,1,"0",Mandiri,"7112300017"
302344,20232,"9ae4231fa95c55238ec849117603e068",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112214494"
302345,20232,"70170daf3b2a941a70bcb21a3cad6ca5",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4222303590"
302346,20232,"6e62b0053b4fbd0614bd5f72040b515f",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1122006463"
302347,20232,"222054ee714c898160793c04b7484403",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"3122000923"
302348,20232,"39902688e44d22c80bfbfb06e10d6213",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"5122001402"
302349,20232,"1ac981c9115782d5744c5151c4ffec73",1,2024-02-07 00:00:00.000,VA AUTO IMPORT,1,"0",Mandiri,"6422200001"
302350,20232,"734a506c983e5618c8bca36826170db4",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4222103273"
302351,20232,"276dfcf88372963c5389d275e5c09f74",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4112303830"
302352,20232,e9ff65bf83afe7b87b014a6541b1ebe1,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"3131900234"
302353,20232,a2f24a74a8df7b996dd477a1baba3bdd,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112213980"
302354,20232,"52a8e24a0fe9fbc672705207bddb9118",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112207774"
302355,20232,c2f1da1a2b878aa8c9e12e6275d799db,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112012708"
302356,20232,ec3c7f17a38de999c17c2a93f6005ae3,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1152001700"
302357,20232,"3222c8adb0c7cf25e0777b8e3e0cb1ac",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4112203637"
302358,20232,"2e95d0525969c0861853b2ef9cec76a8",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112314874"
302359,20232,de7012b9614d6d8faf27fff2d6e441ae,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112012678"
302360,20232,f7de5830c500acee104913e34f8aa33b,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1162300463"
302361,20232,"5e869066d6dd1dd8545f7c7e7b3231ab",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112308275"
302362,20232,"176f9f4067bcf11e67e40a541c7744f9",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2122204616"
302363,20232,"0753741479de64ea04ec11cc6162d196",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1122106685"
302364,20232,d242ccaad3214ac1a3a4cce69fe544d8,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112203444"
302365,20232,f4b1cce73ff5452d24552ca5e6f974f8,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122106612"
302366,20232,edb7306015024d270559e2153c848314,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4222203459"
302367,20232,db046ff2f1d8d9df8ad8213c383beea4,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122307021"
302368,20232,e970f02e5fdff407f314f60feb61c372,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112006368"
302369,20232,"35712bb3ca9ee1ccd703220063e835f4",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112103375"
302370,20232,"09f59700b87a30affcfa120bb6db08dd",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112006739"
302371,20232,"6dbac156ae21dcc1e1c45b06748bef34",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"2112207625"
302372,20232,b8332a840d4628aabf98a59eadd1cc33,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112308149"
302373,20232,"7a62c98406d44469c944ea796a0377f7",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112303881"
302374,20232,"398f231316f5e0cb539a644fe6a42081",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1172200232"
302375,20232,"4c3348e90faded734a19954384aa5412",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214298"
302376,20232,c26356f0517e1af583bd1ca3fe1af96d,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207846"
302377,20232,d7097784c2025dd574ecddc8941a2588,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122206897"
302378,20232,"2ce7ca97d246dc64966947a6cf68948f",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112308335"
302379,20232,eaf4a8ca90cadc16f56a681159a04b30,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"4222203386"
302380,20232,"0269d7b4aa39ff3d0d3922d3ae33de82",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"4112203691"
302381,20232,"16ef42802abaf6341316f6541801c683",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107089"
302382,20232,b7ee5499977c74514b136073dba05b40,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1122106689"
302383,20232,edec6bcf2bfe432adc4d985b00bfec75,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207571"
302384,20232,"318d3407cfcb1116e9e66100432f0a2b",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1142003572"
302385,20232,"9e7bd66db2e8723d80273fd8753eac67",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112113465"
302386,20232,"4aa33ed336460b2b5bd74eb008557923",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214724"
302387,20232,"35be778ae8654a5cc53b2b0ab66992cf",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"2112106990"
302388,20232,"464a518ae2a2792bcf81d9e074ed8daf",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"5132200230"
302389,20232,bce0b424f97fd59353255bbfe6e170bd,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214366"
302390,20232,"7846947bf2dc448a0e4840359598fd98",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112208009"
302391,20232,a25a0e7521c08e8877b114629e129dd4,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152202546"
302392,20232,"26f77374b9861f32d1ef96f17518a3c6",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112113260"
302393,20232,"4ed5ae42ab8d47b4d2f50a19efce19a5",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112315496"
302394,20232,"507497fb28c458150d94831076d816e5",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152202362"
302395,20232,bd226d0c35eedfaff0d1a685f7ef59b1,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4222203565"
302396,20232,f635a904afe4e38fac808b4d2f97dd47,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1112314896"
302397,20232,e45f517eacd91dfd2ddf812f6f60dd7f,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112106934"
302398,20232,"4823b6bc86113d2b63a52dc98f3f7b6c",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"3112302574"
302399,20232,"52852b07a706ea9c31c506b0ca5014ad",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152202404"
302400,20232,"4b7e503479fe309a401404ae82e1fc48",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1142003560"
302401,20232,dfe3a74c54327469e8f226f4125ffc8b,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152202477"
302402,20232,"3c7e564b0d0d896018eb238930e186f7",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112308373"
302403,20232,"9cee0beefe0ed6a83f467e0b68b5fbf2",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112203536"
302404,20232,"60d4a676d788f735924990e25b99ee74",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"5122201708"
302405,20232,"7b22f89d07b66919d828c151e68671df",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122206796"
302406,20232,f5a33fd63b2794716bb1183a8555b54b,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112103238"
302407,20232,c1c987c3bfeee24d618c5c9ae89ad23c,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214798"
302408,20232,db8b2411709a07eb9c8a75c9f621eca3,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1142203928"
302409,20232,"1d79b9f8ea73d3d334a9d174167362e6",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122304772"
302410,20232,"7599931d3755a199374fb2e7852dddc5",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122204709"
302411,20232,"429480cd5279f8477483af191c35cc85",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107225"
302412,20232,"5f97dd060af2866524579844140842d5",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1142203971"
302413,20232,"32300f9f3527629ec745ea31edd90866",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4222103262"
302414,20232,f07ca25cab05c88861159b314274f5b8,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112203541"
302415,20232,f8a2185ddb22872b1da3f65443eb45d5,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207659"
302416,20232,"1943e3fc519d035ed1e98a841eb34873",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122307001"
302417,20232,d4e3899bdbbfd6b5dd9364b7e8418fc0,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112208066"
302418,20232,"0f43604b603d756c7da9cb7af794d732",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107104"
302419,20232,b9d3ca2400b8a2809689d885c9983ba3,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112002993"
302420,20232,c6871d4d051b0391227f7c1d72899f1a,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1182300073"
302421,20232,"951ac6273bb3c51e2a3c2f8db0dd7582",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207520"
302422,20232,"24b4f75a3f91872e11743ed427c45750",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"6142300162"
302423,20232,c895bea8f1258956cafb6215d0422621,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214211"
302424,20232,d3ea65db1fbbbdab22dbc0337aeafbcb,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214008"
302425,20232,c0b6ad158cca0083c4ec75bccfc9e6a3,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152302751"
302426,20232,"5e56969e32014414502230436660c61b",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"3132100356"
302427,20232,"05a8848173383a105473d3294b4b5734",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1142204059"
302428,20232,"69f85bbbf01819650a7f8dddbe534f56",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1222102904"
302429,20232,"7edd46b1f323dfd9c8d76da108d19b9e",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"5112201166"
302430,20232,c04d8a61c8fd43af2fa76d4f7cfa5b58,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1122307056"
302431,20232,"3a100577779a5e99985ebb01855514fe",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112207779"
302432,20232,be3942cfcd26800fdc0ab5fc15b63379,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1142103666"
302433,20232,c41df56a8a1b67e843485ab5bb7efc86,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4112303777"
302434,20232,"775a91446e6bfada19fb0e2bf90c3334",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4112103226"
302435,20232,"1427b376e1712ebb4bae4c1bad06e302",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112106967"
302436,20232,f33316cd69342962f0232e146e718cf6,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1122206863"
302437,20232,"9eaa1efb5cf6feadcec3ae0eb0af63a7",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4222203563"
302438,20232,"9c7dfd8339e11b0987d12cc01b33ce15",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1122206759"
302439,20232,a333642600bb73d4f479aea8ab8337d4,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112207490"
302440,20232,"2873ce9fa941dab11a732629b622394f",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1152102011"
302441,20232,"1e913fa6349c6ec136a9d617ba692f77",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112113362"
302442,20232,a31916c6ed16440587a65d0e4c660f5e,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1152302749"
302443,20232,"3bd7c1545ead4f4671044043dede1580",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112207548"
302444,20232,fcfb07a0ce79fcd48263196d5c2c2e49,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112006497"
302445,20232,c33253853e8d1075a12dd35a412d7c5d,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112113718"
302446,20232,"3f0fb53dee414d278ffb2f9ac55e0517",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"3112202519"
302447,20232,b683d365d9235745ace15b4644b97459,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1122306992"
302448,20232,"5543c33383936104cceebf0c1c57da7e",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112012603"
302449,20232,"8d5131fada79a4d2d55adb62a66e08d4",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112006401"
302450,20232,"3997c9d8f62f7bf4095acb00a1a6fa35",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1142203887"
302451,20232,f2f2713f1a76cb433261b371187f4a46,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1142003532"
302452,20232,a02b00bd15a578617f3ae5283a91616c,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"4122300235"
302453,20232,"50dae6166e49fadceeb3122e821e73e3",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112315290"
302454,20232,"87f8a6aa37e182706540791bef074e89",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112214484"
302455,20232,cfb7bf3da7ebac28effac9fc3002b5e1,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1122106695"
302456,20232,"9b77bd5b68ed9c7887a81905016731d2",1,2024-07-13 00:00:00.000,VA AUTO IMPORT,1,"0",BCA,"5121701084"
302457,20232,"73758ab18950d846512acefc6871055e",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1162300481"
302458,20232,"7b019699b224d9cdb4cbfb4a0458c035",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112315323"
302459,20232,fc2c2543c4ebb96e62cfa20aa53f36a1,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"3132100348"
302460,20232,fe95b3a7b178bb00d141aaa2341c3078,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112207505"
302461,20232,"20e53a142194d700a866f36f301a9b40",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"5122101547"
302462,20232,"907b8cc8dfb7def8bc2331ebed8b268d",1,2024-03-07 00:00:00.000,VA AUTO IMPORT,1,"0",BCA,"5111901030"
302463,20232,"372842aa46d47d8d0d7d4a245c7faf36",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2122204607"
302464,20232,"51c0ead6219597d9d2c2a74671be1a97",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112308127"
302465,20232,"785b41d51afa7784ceb06f7d7fa0f755",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"2112106958"
302466,20232,c9b2da4c11c6cc5c1d2d4e7377b69457,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"6112300078"
302467,20232,"7564ce57ca504872297434449c44616e",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1152102165"
302468,20232,"470ac82dcb3b0c07c09d7d4a3676e82e",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1142103707"
302469,20232,"8156e24e03048d65ab04303c11b23515",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1152302623"
302470,20232,"407b59e051627bc5814d31a492362fb9",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",Mandiri,"1112113468"
302471,20232,"5705b82f40c3247e2f74805f8a70ab77",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214483"
302472,20232,"5502f7745eef13a1990f57fd86f8a58d",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"6132100035"
302473,20232,d137f53a8ad84be1054cebeea7b922a0,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107114"
302474,20232,f40ad72a88f792eb4acb49bee719abee,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122104505"
302475,20232,"9ce6d5b49ba1067eb1af9a0ae5c9125d",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112314870"
302476,20232,"1ade0062f54232037c818afe2eb62f9f",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107219"
302477,20232,c4dfea8daa3f4961cde5b7364909797b,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112203635"
302478,20232,dc3fa02e896964913792fed8b7830e91,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112303766"
302479,20232,"28f7715ef2711bdd3665dce291c0abe3",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"2112106969"
302480,20232,fb56c34789d152a9b49357cbed0ba451,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112103365"
302481,20232,"4aabc6a9f89f2440825151d18ea9b983",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1182300027"
302482,20232,"558ca5bf0892bafd41837771386311fd",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214700"
302483,20232,e870cc7ed82251e27ab3b489004a875b,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112303845"
302484,20232,"5d6a31044606c196b32b5b8dc79f1f3f",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4122100173"
302485,20232,e29f2d29362c3f8c3d34e152acef4953,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214188"
302486,20232,"8fafc860d881963fdc10f92eddb7d3f0",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112113719"
302487,20232,ffb2cdb9dcf0d31f7bc21869202eceb4,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207880"
302488,20232,"7fa572a38666ff9cc2181f6e3da98d87",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"3112202480"
302489,20232,"34f3daeb97fbedb70bb60e35c1e70936",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107212"
302490,20232,"9b35f78e53fdac8f6c73ff68bc186e15",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122204677"
302491,20232,ce5ff016f511615244df5f1ef98967e7,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122104543"
302492,20232,"1a8dab5a073cf711bdd7b3f6b86de1bd",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107153"
302493,20232,c9aaadb7a8f61c6731f1a44f5edc1acb,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112315194"
302494,20232,"0963ee354c43f729f9fcdeeef033cfdb",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112303826"
302495,20232,"9935dde28966605206f8dc28c7996ed7",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112308281"
302496,20232,fd8a11440d723efcaacee76b0add521d,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1112012899"
302497,20232,ffad03085e89d6c60f81c17e3f4ad769,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107357"
302498,20232,dc91ab28fe9185d8d39da7a4bea83807,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"3122101023"
302499,20232,ded19e7a2ad9c4c5f08afb2a40247037,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207522"
302500,20232,"6749d4cc0e0de864ea7dd7a3943b015b",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152302737"
302501,20232,a1619f80f0b02b6cdd4395e5ef20562e,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112103205"
302502,20232,"093b4b78e39eb664ae4b7892401ed734",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122106558"
302503,20232,"72345358fd474467208c7424a0302e95",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107401"
302504,20232,ce5a6a08e62c9752765c9e2bb6668a72,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214712"
302505,20232,"781c913a54e3208fb31b84ad6048fd85",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"2112006341"
302506,20232,"478f9368abd0197ec892287390a4ca0c",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"2112207682"
302507,20232,"92af54317a157c34b078b93fcb3c7218",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214687"
302508,20232,c0a276dc009fe2b00dd16337ec015187,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1122307101"
302509,20232,ccd2e5fad752eeb35f29321ef41db387,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112308277"
302510,20232,b03abcab1301cebbca8fc50e0a6bdb96,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112315395"
302511,20232,"11bc4420ec52486fb0aa71f5edfc4337",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"4222103313"
302512,20232,"98e97b91b04c4a02b376bf5091cf8094",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122104436"
302513,20232,c1ac2eeb8e433a899319b90764fedc66,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4222203421"
302514,20232,df6b1ad50d5bce16cdc2e12d0d7b1cdb,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112107072"
302515,20232,"0d72f031ffe56d5056cb5b35a1132b45",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214359"
302516,20232,e9f3923e041683e03339417883a495ea,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112103266"
302517,20232,"8c6435587678a3915bfdfd9a134e93f2",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1182300037"
302518,20232,f9d8e6bfe7f851057764596a209567cc,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"3112202474"
302519,20232,"7e4c112fecdcf210c34149566fe902ec",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152102148"
302520,20232,b982909ddf895f0124eec33d3d710aec,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1112214074"
302521,20232,"84666ff6c72ab66af5b267d8acd017ed",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"4112103247"
302522,20232,"2399cdf71471ceb92d96aa174f2792e2",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2122304856"
302523,20232,b5f2ad20450b2a9a8119c523d7657265,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112214432"
302524,20232,f8dd6532a05eada0c43a367862a1b8b4,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112207667"
302525,20232,"4288503c193598a31a27ca028a72ba5f",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"4222203523"
302526,20232,"3004a4e2bb2162b50cb69afd298013bb",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152202509"
302527,20232,"4d8ecdf3e5b8246f31f3cb08da8aa08e",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112012489"
302528,20232,"16060eb68867252e683b0ad1fdab3992",1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1152302684"
302529,20232,c695f4e6045a720bbb50a3a17ad51e7f,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BPD Jateng,"1142304215"
302530,20232,ebf1fb9de610388547cf81d535d7ccaa,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"2112208125"
302531,20232,a0dac054859b4d15f0d59dccfd3d6fbd,1,2024-02-17 14:50:44.000,AUTO IMPORT,1,"0",BCA,"1112113684"
